'8e3e2d4c-ef2f-4990-8d5f-8255d3a9ed0f' , '一种3003铝合金动力电池壳生产技术' , '随着科技的进展，国家大力提倡绿色环保出行，电动汽车、摩托车等适用电瓶驱动的车辆成爆发式增长，代替电池用深冲铝板、铝带需求大幅增加。动力电池是新能源电动汽车的核心部件之一，电池封装工艺在动力电池制作过程中非常重要，良好的电池封装决定了电池的使用安全性及寿命，因此，选择一种优良的电池壳体材料，并根据壳体材料特性选择最优封装工艺，对电池使用的安全性及使用寿命显得尤为重要。动力电池壳用材料对材料的抗拉强度、屈服强度、伸长率、抗冲击性能以及导热散热性都有一定的要求。采用3003铝合金O状态铝合金，冲压后表面细腻、无橘皮、光洁度好、组织性能好，运用在电瓶驱动外壳具有非常大竞争力，完全能够替代进口深冲材料\n' 
'7b4e0240-45fe-47c5-8707-257297730a72' , '电镀液新型添加剂的研究' , '电镀液作为金刚石切割线生产过程中的重要原材料，\n其配方直接决定了产品质量及性能，新型添加剂的研究一直是我公司关注的重点技术问题，\n希望得到这方面的专业支持。' 
'8f23edf8-9021-422a-82c5-38f6e8dbbdeb' , '桥梁安全运维管理系统' , '需求内容：\n在车辆荷载及外界环境作用下，桥梁受力及变形直接关系到桥梁运营安全，对运营期间桥梁受力、变形等参数进行实时观测，研究其受力及变形规律，发现问题及时提出预警，确保运营期安全，同时也为桥梁后期检测、养护及此类桥梁的设计、施工提供第一手数据。\n桥梁安全运维管理系统基于以上思路进行针对性开发。在该系统的构建中，我们对桥梁的受力变形分析能力不足，需要专业桥梁设计研究团队的技术支持。\n预期目标：\n  构建基于物联网和云计算的桥梁运营期健康监测体系，通过智能传感器的布设，结合数据无线传输技术，将桥梁运营期受力情况实时发送控制中心及手机端。基于有限元软件建立桥梁运营期结构模型，计算不同工况下桥梁受力及变形特点，设立结构受力及变形阈值，当实测受力及变形数据大于等于预警阈值时，监控系统通过监控中心或手机系统自动提出报警，以便管理部门快速采取措施，避免工程安全事故发生。\n现有工作基础：\n1、郑州新大方已掌握物联网及云计算技术，并构建了多套基于物联网及云计算技术的信息化管理系统；\n2、在特种设备领域，20余年各类传感器整合应用经验，使我们具备攻克硬件设备之间兼容、数据传输处理、预警设置等技术难题的能力；\n3、拥有自己的软件团队，软硬件结合设计是我们的技术优势。\n' 
'42de35d8-1883-47a5-a7cd-b58e654bbb01' , '基于光学法的三氧化硫浓度测量' , '研究内容：基于光学法的三氧化硫浓度测量\n研究目标：快速、准确测定三氧化硫气体浓度\n基础：搭建了光源、探测等实验平台。\n需求：在硅镜片或者不锈钢体上，抗三氧化硫腐蚀的涂覆材料' 
'677dda4f-33aa-4911-a801-439340b5e8bc' , '基于虚拟现实技术的三维人体解剖系统' , '需要具备解剖学专业知识的医学人才，能够为公司产品研发提供精准的外科手术操作指导及权威的专业技术指导。目前，针对基于虚拟现实技术的三维人体解剖系统，公司已投入120多万研发费用，已完成基于虚拟现实技术的三维人体解剖系统初步开发。未来，希望在专业人士的指导下，使产品能够真实还原处理过的被破坏真实性的解剖结构及病理大体标本的病理结构；能够深度结合临床手术，模拟手术全过程；能够结合康复医疗，借助体感设备、大数据分析及AI，使人体的康复过程直观化、智能化。' 
'6fe2ebfb-7583-46f2-9aaa-e66f20e85b3d' , 'RFID如何在复杂环境下消除干扰' , '现状：RFID安装在金属材质的机械设备中，该设备在运行状态中有其他低压信号传输。\n问题：RFID会没有规律的产生错码乱码情况，影响信号的读取。\n已有的解决方案：更换传输线缆、和知名RFID厂家合作更换各类型号，均没有彻底解决。' 
'02318884-afb7-4a79-8cfa-9768c42f3e56' , '环保装备企业数字化管理系统研发' , '研制满足公司需求的环保装备企业数字化管理系统；预期目标：1、设计开发出环保装备企业数字化管理系统；2、形成一套完整的环保装备企业数字化管理系统研发报告，报告包括市场管理、技术管理、采购管理、生产管理、质量管理、财务管理等模块功能介绍以及使用说明以及系统必要的原始代码；3、采购必要的硬件设备：包括服务器、PC终端、二维码打印机、手持信息终端等部署应用环保装备企业数字化管理系统。工作基础：公司成立智能化办公室，由专业人员领衔研发团队与合作单位合作开展项目研发工作。' 
'4d100d68-5481-4f9d-83ba-c501cb46ed18' , '垃圾焚烧炉用长寿命耐火材料的研发与应用' , '回转窑式垃圾焚烧炉是一种焚烧处理医疗垃圾和工业废弃物的设备，垃圾焚烧炉内温度通常在1400-1600℃，局部达1700℃；炉内与热面区接触的熔渣包含 Na2O、K2O、Cl-、F-等，碱度0.3-1.5。\n目前，垃圾焚烧炉使用的耐火材料主要有高铬、镁铬、铝铬、高铝、碳化硅等材质，但由于受炉内气氛不断变化、炉渣内钙硅比的不确定性及垃圾种类的多变性，使得以上性能较好的材料很难达到其预期的使用效果。 因此，亟需研发具有优良的抗熔渣侵蚀、渗透性，高强度，耐冲刷，耐磨损以及良好的抗热震性能的功能性耐火材料，通过功能耐火材料、新技术产品和专利结构的组合优化，优化该系统耐火材料内衬配置，解决垃圾焚烧炉系统关键部位和易损部位耐火材料现有问题，使之各个部位耐火材料内衬使用寿命基本同步，减少停窑检修次数，有效延长窑炉使用寿命，提高窑炉生产作业率，降低能源消耗，提高资源综合效率。\n目前公司已经针对垃圾焚烧炉研发了第一代抗侵蚀耐火浇注料，并进行了现场工业化试验，但由于垃圾种类繁多，不同厂家垃圾来源不同，造成各个厂家的工况条件也千差万别，因此对材料的性能提出了更高的要求，需要研发具有优良的抗酸碱侵蚀、渗透性能，同时具有良好的热震稳定性能。' 
'98849702-506b-4c48-82ea-742b772383dd' , '低合金钢对头焊接工艺及专用设备' , '对于焊接性能稍差的低合金钢，如何提高焊接质量，保证焊接接头在一定量的冷轧塑性变形及微张力条件下不至于拉断。\n目前低碳钢原料（GBT701-2008低碳钢热轧圆盘条）采用普通电阻式对焊机，焊接质量满足后续工艺要求。同样对焊设备条件下焊接HPB300原料，焊接接头质量明显不如低碳钢。课题目标是焊接低合金钢原料，在有限时间内（7分钟左右），焊接接头质量满足后续工艺要求。' 
'0d8ef8e9-dab3-40f7-9554-2e527cc180da' , '一种带无线传输功能的笔芯直装型胰岛素输注泵' , '希望提供移动医疗器械网络安全相关的技术支持\n现有技术开发，功能已完善，但是关于数据加密、移动网络安全方面的考虑还未达到预期的要求。希望通过外部技术支持来完善和补充产品网络安全相关的资料和功能。\n' 
'ffbbd6b7-9da0-4255-a172-244e4ae96340' , '四聚丙烯水合制醇工艺' , '产品目标是生产一种高耐盐性醇醚，应用于油田开采。目前知道工艺路线，当不掌握具体生产工艺技术。希望通过技术合作，落实此项目。' 
'bcc15163-029c-42ac-8d9e-6efb57fa5283' , '集中润滑宽温性能添加剂和油脂低速流动检测技术' , '需求机械设备集中润滑系统，技术难题1为集中润滑系统宽温性能油脂添加剂，能实现-40°C到40°C的温度变化范围内，油脂低温不冻结高温不流失；技术难题2为集中润滑系统管路内油脂低速流动的检测，流速在每秒1mm左右，实现每个润滑点真实出油量的监控报警。希望更国内外知名集中润滑公司合作。公司拥有专注集中润滑研发生产服务6年的经验，有数万套产品在全国各地运行，2016年获得国家高新技术企业认证，拥有IATF16949国家质量体系认证，为洛阳市汽车集中润滑研发中心和洛阳市集中润滑工程技术研究中心依托单位，有独立的研发室和试验室，试验仪器和研发设备条件齐全。' 
'0961870c-0a02-49ef-a566-734221427d7e' , '起重机吊钩、车轮无氧化锻造新工艺项目' , '目前我公司生产的锻件吊钩、车轮，都是在天然气加热炉里进行加热，然后利用模具进行轧制成型。由于在柸料加热过程中，会产生大量的氧化皮，用高压水枪清除，效果不理想，导致模锻工件表面平整度低，产品质量受到较大影响，后期还得投入大量人力物力进行人工清理，增加了生产成本。无氧化加热是我公司面临的重大技术难题。这一问题的解决，将会产生较大的经济效益和社会效益。' 
'a5d827ae-23e7-497a-9df8-13c6fac4be43' , '不锈钢折叠滤芯自动化生产线建设及智能制造' , '需求内容：\n1、不锈钢折叠滤芯自动化生产线建设；\n2、滤层直缝自动焊接；\n3、滤层自动整形设备；\n4、滤芯装配自动化；\n5、机器人实现滤芯工位转移、旋转焊接；\n6、生产线计算机智能控制； \n预期目标：量产应用 \n现有工作基础：1.滤层折叠机；\n2.滤层直缝焊机；\n3.滤层自动整形机；\n4.圆周自动氩弧焊接设备；' 
'b1f95883-10ee-4427-98c4-f9cc750577b2' , '全国土地调查数据管理系统开发' , '为保持土地调查资料的现实性和客观性,需要建立以现代信息技术为技术支撑的土地利用变更调查信息系统,实现对年度土地利用变更调查数据存储、处理、分析等一体化管理,为国家和政府制定宏观计划、进行科学决策提供基础信息服务，设计开发地调查数据管理系统。开发全国土地调查数据管理系统,大大提高了土地调查过程中数据的整合、分析能力，大幅提高了工作效率。本次项目预计投资200万元。' 
'dbe9178e-854a-41a1-95e0-ac539c1b890d' , '防爆云平台' , '防爆云平台从智能制造四大模式入手，紧紧围绕产业链，部署创新链，实施金融链，构建生态链。从创新资源汇聚，创新点实施，到创新链构建分步实施。 目前遇到技术问题如下： 1， 产品研发技术： 产业链数据模型与分析技术。 多品种产品追溯，智能，远程运维融合技术。 全产业链数据征信技术。     2， 企业应用技术： 防爆电机智能化数字研发技术。 防爆安全检测运维平台技术。 模块化智能工厂技术。 3，产业应用技术： 防爆产业链资源数字优化技术。 防爆智慧园区数字化规划设计运营技术。 防爆产学研数字化平台规划设计技术。\n' 
'5c5f67d8-f2d8-403b-9e85-4221df93bc0b' , '食品级高分子材料的研究开发' , '公司新推出的食品输送软管，主要输送诸如牛奶、果汁、啤酒、饮料等食品介质的软管，要求软管不含塑化剂，不会对输送介质造成污染，并且能够耐酸碱腐蚀、耐高温蒸汽，符合FDA、BFR等食品级材料的要求。由于输送软管内胶层对高分子材料的性能要求比较苛刻，存在一定的开发难度，急需解决。' 
'eb9e2e1f-f83c-474b-bd90-777fd2e42a97' , '流体输送与节能产业技术创新平台建设' , '需求内容：\n矿山灾害具有地下作业、环境复杂、工况多变、空间有限等特点，其水灾害救治和瓦斯救治流体输送技术具有典型性和代表性。面向水灾害治理和煤矿瓦斯治理的流体输送关键技术与装备将有效解决我国矿山发生的各类重大突水事故和环境十分复杂的突水事故的抢救工作等技术难题，将会极大地提升我国各种水灾害防治水平和煤矿瓦斯治理水平，使我国水灾害抢救技术和瓦斯防治技术实现跨越式发展。\n我国矿山90%以上都是井下开采，矿山水灾害和瓦斯事故是矿山建设和生产中的主要灾害之一。据不完全统计，在过去的20年里，有250多个矿井被水淹没，死亡1700多人，经济损失高达350多亿元人民币。因此，加强矿山流体输送技术及设备的研发对于防治矿山水灾害具有重要意义。然而目前我国相对落后的矿山流体输送技术手段不能满足新的矿山开采条件，矿井生产的高产高效与流体输送技术发展的相对滞后必然导致突水淹井事故的上升；另一方面，隐蔽型导水构造的精细探查技术与装备不足导致精度和超前预测不能满足防治水工作的基本要求。\n流体输送与节能产业技术创新平台致力于矿山流体输送技术及装备研发，针对我国目前相对落后的流体输送技术，开展矿山水灾害防治和水灾害预测等方面的研究，以满足新的矿山开采条件。在流体输送设备方面，着重对导水通道精密探查和潜水电泵系统的研究，以满足水灾害救援的要求。\n在产业化过程中可能遇到的主要问题和风险：\n流体输送与节能产业技术创新平台致力于矿山流体输送技术及装备的研发，以及流体输送装备的节能技术研究，而在实施产业化的过程中可能会遇到以下两个问题：\n（1）流体输送技术与装备的理论研究与实践应用耦合问题\n矿山灾害具有地下作业、环境复杂、工况多变、空间有限等特点，矿山水灾害产生的三大因素（水源、水量、导水通道）均具有不可预测性，同时实际中矿山水灾害的水质复杂多变，上述影响因素目前没有较吻合的数学模型或经验公式进行预判，而针对流体输送技术与装备的节能等技术的研究均建立在数学模型理论研究的基础上，与真正的实践应用还有一定的差距，并且需要大量的试验数据验证数学模型的科学性，同时需要对样机进行试验保证其可靠性和稳定性后才可投入实践应用中。\n（2）快速成型流体输送装备的制造技术系统标准化与信息化难度大\n快速成型流体输送技术与装备制造依靠于三维激光扫描、精密雕刻等技术系统，集雕刻CAD/ CAM 技术、图象处理技术、逆向CAD 技术、高速铣削( HSM) 技术、计算机数控( CNC) 技术、精密结构设计和制造技术、电机驱动技术、精密高速主轴电机技术为一体，需要大量的相关专业人才作为支撑，同时各种技术模块之间需要高度协调，且需要规定相关标准或协议，实现各技术模块间无缝链接。' 
'15200e46-bef3-4c92-96d9-f4b4d5350962' , '软、硬件系统集成核心技术开发' , '系统集成、分段控制等方面的核心技术；水资源的管理、分段的控制；平台以及乡县市等各级控制需要不同软件支持，硬件等集成方面的难题' 
'0c6fd358-6fb2-4d63-98cb-38375ec78ae2' , '石墨烯材料研究开发项目' , '需要有技术有资质的科研单位，带技术合作，在我集团石墨制品公司现有生产线研究开发石墨烯新材料。' 
'e8ff1b3a-4b7e-4ea2-9664-0b07af9dd10d' , '城轨自动化监控平台系统关键技术研究与应用' , '    城市轨道交通领域现场设备已具遥测/遥控条件，工业级网络设备组建的信息传输网络，在传输时延、信息安全、网络冗余等方面完全满足遥测/遥控需求。亟需开发基于内存的数据库和专用的组态工具，实现对现场设备远程集中测控需求。该系统的开发将实现城市轨道交通机电专业队设备的两级管理和三层控制，且实现跨专业的联动控制与信息交互，实现在满足轨道交通运营条件下的节能控制。\n' 
'8f828a7f-b98f-4fc9-bf36-53741eb29fff' , '铁路站场铁鞋作业信息化升级改造项目' , '拟解决的技术（项目难题）：目前由于铁鞋上没有相应电子设备，所以就很难对其进行定位、识别和自动化监管，是铁路行业长期存在的监管盲区，安全问题完全靠人工或规章制度，自然存在着很大的安全隐患，例如把铁鞋打错股道或者位置不到位、姿态不正确、方向不正确等以及漏撤铁鞋等现象屡屡发生，车辆溜逸、车辆脱轨乃至倾覆等重大安全事故无法彻底杜绝。究其原因，难点就在于无法对现有铁鞋进行高精度定位和状态识别，主要遇到的技术难题是：系统的自动识别控制单元模块以及软件的算法识别。\n工作基础：公司于2017年通过高新技术企业认定，现拥有发明专利3项，实用新型专利40多项，开发的近十个系统平台及解决方案在国内尚属首次并已经得到行业主管部门的认定，数个研发成果在国内几乎没有同类产品竞争并成为行业认定的产品供应商。' 
'952e0cc7-b3a1-417c-a876-38940330b0d8' , '基于室内位置服务的时空大数据智能分析服务平台' , '一、需求内容及期望目标\n1. 面向企业机构和个人用户提供在线室内地图更新与编辑服务。旨在让用户使用编辑器具备专业的室内地图维护能力，可以简单、快速的进行地图空间元素、公共设施、路径数据的绘制和修改，并对地图主题样式、属性数据、图标资源进行选择编辑和管理。\n2.通过室内地图、室内定位及大数据分析等先进技术，助力商家为消费者带来前所未有的购物体验，获得更加丰富、更具价值、多维度的用户画像报告，实现精细化、可视化运营，降低管理成本，为商业赋能。\n3.为商业综合体的经营管理及商户管理提供一体化解决方案，建立统一的信息平台，为广大签约商户提供丰富准确的顾客信息和市场信息，更能为购物中心自身提供场地坪效、商户业绩等经营信息，助力实体商业做到以实际数据为依据与商户进行租约洽谈、指导经营，实现精细化运营。\n4.结合商场安防及物业管理系统，打造以具有统一管理、实时感知、即时分享为特点的智能物联网安防可视化管理平台，为管理者提供快捷、高效的设备可视化、能耗可视化、安防可视化、巡更可视化服务。\n二、工作基础\n1.室内地图构建，目前已对室内地图构建工具进行了初步的研发，形成了室内地图构建工具的基础框架。\n2.对室内地图生产标准和生产流程等进行了研究，形成了一套完成的标准规范。\n3.在已有时空信息平台基础上，初步完成了对室内地图引擎的研发。' 
'9f01b51e-70a1-48c0-805f-ef5d9822a207' , '矿用4G无线通信技术' , '需求内容：\n1、4G核心程序调试人员\n2、4G接收设备研发\n3、4G Rru射频板卡的研发及本安设计\n4、4G手机终端系统调试及程序的研发\n预期目标：\n形成一个专业的矿用4G研发团队，从核心、基站、终端，掌握自己的核心技术，可以根据市场需求进行项目的研发。\n现有工作基础：\n4G手机终端及程序，两位研发团队核心，4G核心设备，4G射频设备。' 
'47cbf20e-2dc3-4edb-9529-4486374b126c' , ' 含甲醛盐酸提纯工艺的开发' , '  含甲醛的盐酸溶液提纯：将甲醛从盐酸溶液中分离或将盐酸进行解析：\n  有机膦生产过程中会产生大量氯化氢气体，同时伴随着反应体系中过量甲醛的挥发，因此在最终回收的盐酸中含有大量甲醛，回收的盐酸达不到优质盐酸的标准，难以形成商业价值，同时造成原料的浪费。用常规精馏的方式很难将甲醛和氯化氢分离，先公司急需盐酸解析的方法。' 
'7f5f7122-dde8-4b0d-bae9-4b787582a312' , '电解槽用原盐碘离子含量高' , '企业电解槽用原盐中碘离子含量高。盐水中碘离子的超标，会使其与其他金属离子形成高碘酸盐沉积在离子膜内，将使电流效率急剧下降，现无有效的方法去除碘离子。' 
'b2925f2e-32fc-43ad-b971-e1b30a533e27' , '一种用于熔铸锆刚玉耐火砖的保温退火材料' , '需解决一下技术难题：\n1、目前保温材料二次使用破损率较高，需增加二次过筛除尘。  \n2、保温效果不好，铸件易产生裂纹。 \n技术指标：（预期目标）\n1、材料的密度较小，且保温退火曲线趋于线性。\n2、重复使用破损率3%以下；? \n3、耐高温1700度以上。' 
'08bb580d-c766-4dc3-9fe9-ac9ce2943bbf' , '非晶节能变压器铁芯高端制造技术研发及产业化' , '现有生产非晶变压器铁芯技术自动化、智能化程度不够高，效率较低，现公司需求更高端的非晶变压器铁芯生产技术。' 
'551735f7-1f40-4fb5-9038-d3fff88d39e8' , '汽车碳罐复合材料' , '1、开发出的增强PA66要同时具有较高的力学性能、耐高温性能，耐热耐渗透以满足高温下燃油蒸发系统的需要，并保证材料良好的加工性。技术难点在于材料要同时具有高温状态下力学性能的良好保持性及高温状态下的耐油耐渗透能力。' 
'f9619c22-db99-4fee-9be6-9786db272b43' , '微米级高抗张线材生产技术' , '目前，电镀金刚线以其优异的切割效率被应用于晶硅切割，金刚线的粗细、强度对于切割效果有较大影响。金刚线越细越有利于切割硅缝的减小、硅料损耗的降低和提高硅片的出片率。本公司现需求一种微米级高抗张线材生产技术，线材直径小于50μm，抗张强度大于1Gpa，长度11Km以上。' 
'87ddd283-c42f-4624-9958-914ea201eade' , '流程型制造企业智慧车间系统' , '《流程型制造企业智慧车间系统》   需要能从DCS与PLC系统实时采集生产与设备数据的技术，并且确保生产系统正常安全运行，以作为后续产品质量追溯及质量改进分析的依据。针对铜箔行业对于工序管理、质量管理、车间管理、分剪管理、生产库存、发货管理已经具备应用条件，但是也面临着一个B/S架构的技术升级改造。若能实现数据及时采集，我们的系统在全国范围内将有更好的应用前景。' 
'2f20659e-2725-43ec-9581-612efe5051e7' , '硅麦封装' , '硅麦/硅咪又称MEMS麦克风，基于MEMS技术制造，由MEMS声压传感器芯片、ASIC芯片、音腔和RF抑制电路组成。MEMS声压传感器是一个由硅振膜和硅背极板构成的微型电容器，能将声压变化转化为电容变化，然后由ASIC芯片将电容变化转化为电信号，实现“声——电”转换。本项目需求主要针对硅麦封装工艺开展技术研究和开发，公司现已自行开发MEMS芯片和ASIC电路部分，拟购置设备，增加封装工艺环节。该项目突破工艺难点后，可实现年产10亿只硅麦的规模，实现产值7500万元。' 
'b940fa7e-86ac-4580-8fc3-20a6c0cfbce7' , '近终型锻造技术开发' , ' 通过采用精锻机或液压机空心锻造实现34CrNi3MoV类材料盲孔锻造（示意图见下图），提高出材率。\n' 
'849e0450-45c7-4179-bdd7-3a1a4ff7fa12' , 'GCr15轴承钢丝表面处理新工艺' , '对轴承滚动体材料表面进行磷化处理，在冷镦滚动体毛坯时起到了减摩润滑作用，能有效提高模具使用寿命和毛坯滚动体成型质量。随着国家和地方政府的环境保护要求，现在不能再用原来的磷化工艺对钢丝表面进行磷化处理。\n现需一种环保无害、能达到磷化效果的GCr15轴承钢丝表面处理新工艺。' 
'a9c64d01-09d4-471a-9127-6519e44e81e7' , '绿色纳米润滑油脂' , '主要有以下三个技术难题：1. 新材料（纳米金刚石）的粒度问题。2. 新材料（纳米金刚石和石墨烯）的分散问题。3. 新材料纳米添加剂与其它功能性添加剂的协同问题' 
'69c8092f-2cdb-4200-ad9c-0cdc6e7bc657' , '氢燃料电池通用型电控系统关键技术研发' , '    燃料电池汽车以其高效、节能、零排放等优势，是当前新能源汽车领域的重要热点和前沿之一。而燃料电池控制系统的优劣对燃料电池的电堆运行性能、安全和寿命具有决定性影响。燃料电池电控系统，是从系统集成和整体的角度，来控制和优化燃料电池电堆的运行过程，更大限度的提高电堆效率和能源利用率，同时保证电堆的稳定运行。\n    本项目拟着重研究燃料电池发动机系统控制技术，研制新一代通用型燃料电池电控系统。\n    需求内容：引进国外先进技术或与专业技术团队开展国际科技合作，对燃料电池发动机系统控制技术进行重点攻关。\n    预期目标：研制具有自主知识产权的先进的国产化燃料电池电控系统。\n    工作基础：公司拥有新能源汽车电控系统开发能力，已自主开发氢燃料电池HiL系统、氢燃料电池本体模型、氢燃料电池控制器快速原型开发平台系统等。' 
'33197fcf-d308-4120-ae5e-a6da98872a10' , '多晶湿法黑硅电池技术的研究和应用' , '需求内容：黑硅制绒片由于绒面特殊性，其在酸洗和水洗过程的脱水性较差，硅片表面清洗效果不佳，导致扩散后产生大量黑点，降级比例偏高，且印刷拉力不稳定。\n预期目标：黑硅P型多晶电池平均效率比常规多晶电池平均效率提高0.25%以上，且平均效率＞19.0%\n现有基础：试验结果表明：①效率较常规电池提升0.2%；②需要重新匹配印刷正银浆料，以达到拉力标准；' 
'aca6c442-78e3-4a5a-a4b8-b14fe2a607fe' , '基于多档自动变速箱的新能源商用车电驱动系统关键技术研发' , '    随着我国新能源汽车市场的迅猛发展，电驱动系统市场空间潜力巨大，电驱动系统作为新能源汽车三大核心部件之一，主要包括驱动电机、变速箱。目前新能源汽车普遍采用的是单档减速器，其固定速比减速器仅有一个档位，造成电机长时间处于低效率工作状态，既增加了能量损耗，又对驱动电机的性能提出了更高的要求，进而导致车辆经济性不高，舒适性降低。\n    基于多档自动变速箱的新能源汽车电驱动系统是解决上述问题的有效途径。新一代电驱动系统能够充分提高驱动电机的使用效率，降低对电池容量及电机功率的要求。而目前国内还没有成熟的、可应用于新能源商用车的多档变速箱产品，因此，开发这一新型电驱动系统，可有效解决传统电驱动系统经济性低、动力效率低、结构复杂、配套模式单一等问题，具有巨大市场容量，应用前景广阔。\n    需求内容：引进国外先进技术或与专业技术团队开展国际科技合作，围绕多档自动变速箱关键技术进行研发。\n    预期目标：研制新一代高效大功率电驱动系统，在纯电动商用车、燃料电池商用车配套应用。\n    工作基础：目前公司技术团队已掌握成熟的从电机控制的原型开发、硬件在环、台架测试、到样车道路测试一体化解决方案；初步掌握离合器及多档自动变速箱核心技术。' 
'd6310c67-c448-4ea2-a7ea-dfe9805a18a5' , '商用车驾驶辅助系统（ADAS）开发' , '需求：ADAS高级驾驶辅助系统：预期是做出满足法规要求的LKA/AEB/ACC等高级功能；现有基础：有成熟的视觉处理的产品，可输出车道线，障碍物等信息。\n或者能开发出视觉处理的产品，有LDW/PCW/FCW等功能，满足法规的产品。' 
'1d541184-37c4-4b7a-86c3-c4bb6849cc70' , '高纯度金属钠研究开发项目' , '需要有技术有资质的科研单位，带技术合作，在现有金属钠工艺能耗高，尤其是电耗高的缺点，开发出低能耗，纯度打99.5%的高纯度金属钠产品。' 
'5f3d7b28-b62a-46d9-bf3c-c3946c0123b0' , '600MPa级高强抗震钢筋生产技术' , '永兴公司目前钢材产能200万吨，其中螺纹钢产量150万吨，目前主要生产400MPa、500MPa级抗震钢筋，对钢筋性能强化方式、高强钢筋的抗震指标控制开展了多方面研究，具备一定高强抗震钢筋生产经验和技术基础。目前采用热轧工艺生产的500MPa级抗震钢筋，屈服强度达到550MPa，强屈比≥1.26，对开发600MPa级钢筋积累了经验。根据永兴公司发展规划和产品升级要求，拟开发600MPa级高强抗震钢筋，对600MPa级高强抗震钢筋生产技术需要进一步研究，重点需解决炼钢厂成分配比、微合金化工艺、轧钢设备要求、温度控制以及高强度钢筋抗震指标稳定性等技术问题，形成成套600MPa级高强抗震钢筋生产技术。' 
'f877ef35-1212-4022-9838-8eeb96befdc1' , '风电叶片表面智能打磨技术' , '    随着大型叶片不断开发、海上风电的迅猛发展，对于叶片磨抛作业系统的效率提升、质量一致性、多型叶片适应性提出了更高的要求，传统的人工磨抛作业方式难以适应更高的作业需求。\n    叶片表面打磨是不可避免的会产生大量的粉尘，增加从业者患尘肺病等职业病的风险。\n    因此，需要通过智能制造实现风电叶片表面打磨的智能化，降低打磨工序对人的依赖性，优化企业的生产流程，实现可持续生产力增长，高经济效益目标，从根本上改变风电叶片表面打磨的质量及从业人员的环境。' 
'48029d9d-b023-45bf-9c09-fc08bd239b1b' , '新能源汽车废旧锂电池无害化处理及资源利用关键技术' , '针对“废旧锂电池包拆解--梯次利用--废旧单体电池拆解--物质回收--废旧极板和电解质提纯利用--再生制备锂离子电池材料”的废旧锂电池回收利用全产业链进行的产业化关键技术研究及示范工厂建设。' 
'e03d47a5-edd4-4ffe-8dc8-a720c1067076' , '镁及镁合金熔铸及加工生产的技术研究' , '公司是一家研发及生产镁及镁合金新材料的企业，目前，国内镁及镁合金材料的研发及生产与国际上还有一定的距离。特别是在熔炼生产过程要添加溶剂。但溶剂种类较多，虽然溶剂在熔炼过程起到了一定的作用（净化液体和阻燃），但也存在一定的副作用，部分溶剂残留在液体内，影响了熔铸的质量。我公司希望有专业专家给我们技术指导。' 
'5e54a571-9dbc-448d-a1fa-a28dba561683' , '图像融合技术' , '1、快速实时图像融合算法，实时、可靠、稳定、实用的融合算法是现阶段的研究难点。2、由于红外摄像头和可见光摄像头存在位置偏移，所以存在红外图像与可见光图像的融合误差问题。3、红外图像与可见光图像融合鬼影、裂缝问题，要在融合图像中突出显示需要的信息(如有生命体征的物、消防设施等)。' 
'14e124f8-7877-40cb-a84b-149ca710527e' , '高效PERC电池的生产与研发' , '拟解决的技术（项目）问题 \n1、良率问题，高效PERC电池对产线机台及自动化要求相对常规电池高很多，自动化的调整及旧机台的改造；\n2、效率问题，高效PERC除了增加钝化机台及PECVD机台，在原有工序之间还需新增热氧化机台，车间布局改变，电池片生产中线路改变；\n3、硝酸等耗量增加，高效PERC电池在钝化时为确保钝化均匀性，需要背面高反射率，导致硝酸的耗量增加。\n预计解决问题的方向、方式\n1、	对后清洗机台进行及插片机进行改造，由堆叠改为花篮方式，良率目标≥96%；\n2、	对前清洗机台进行改造，扩散后增加SE激光掺杂机台，后清洗后增加热氧化机台，效率目标≥22.0%；\n3、	寻找酸抛添加剂，达成高反射率及降低酸耗量。\n' 
'0dac1f2d-157c-4e7d-99f8-3eeff1b10813' , '新能源客车空气动力学关键技术研究' , '研究内容：1）建立参数化模型，开展整车气动造型的多参数寻优，并通过整车风洞试验对最优造型的气动性能进行验证；2）利用声类比技术以及流固耦合方法，计算客车体的噪声源以及传递至乘员舱内部的声压级水平，解释外部噪声源的产生及传播机理，在此基础上提出降低风噪的措施和方法，并通过风洞试验进行验证。\n研究目标：1）通过完善低风阻造型正向开发能力，实现我司新开发的新能源客车风阻降低至少10%，提升整车续航能力；2）通过建立客车气动噪声性能优化方法，使新开发车型的驾驶区噪声降低至少2dB(A)以上，提升驾乘舒适性。\n' 
'78b57ca7-2f49-4050-a6c2-2306170d4781' , '整车一体化综合热管理技术' , '基于客车在不同气候条件下多变的温控需求特性，建立动力系统及车室空调的机-电-热耦合网络模型，研究基于液流循环的整车一体式热管理系统集成优化设计，研究阶梯温度场热交换效率优化及高效协同控制方法，形成多热源多目标协同的整车综合热管理系统集成优化方案。' 
